MIS_NO,MIS_DT,MIS_TYP,PO_NO,ITM_CD,GDN_CD,CHAL_QTY,VENDUQ_QTY,VEND_UQ,VEND_CD,REC_QTY,CHAL_NO,CHAL_DT,RECT_VAL,ACT_QTY,DEV_QTY,RFR_QTY,REJ_QTY,SHT_QTY,TST_QTY,CS_QTY,QLT_RTG,DEL_RTG,MTL_FLG,VAL_FLG,VAL_MTL,INSP_AUTH,INSP_DT,WHAR_DEM,FREIGHT,MC_NT_NO,MC_NT_DT,STAT_CD,MVD_QTY,RV_NO,RV_DT,KOD,COST_CL,PSA_CD,BPLN_NO,DISCOUNT,IGP_NO,BOC_ITM_CD,CON_FACT,WGT,NO_PACKS,PREV_MIS,COMM,COMM1,REMARK,INOTE_NO,REMARK1,QR_QTY,REJ_REASON1,REJ_REASON2,REJ_REASON3,RV_FWD_DT,RV_FWD_TRANS,RV_FWD_SEC,TMP_ACT,STATE_UP,GSTIN_NO,HSN_CD,COMP_SCHEME,GST_EXEMPT,UNIT_RT,CGST_PCT,CGST_AMT,SGST_PCT,SGST_AMT,IGST_PCT,IGST_AMT,MFD_MTH,MFD_YR
20240355,2024/03/06,M,20230513,2110071001,,50,50,,S000525000,50,55,2024/03/06,63600,50,0,0,0,0,1,0,35,19.12,0,0,0,GM OPF,2024/18/06,0,0,,,2,50,S20240322,2024/21/06,5,,5,2222,0,20240353,2110071001,1,,1,,,,,202400229,N,,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,1272,9,5724,9,5724,0,0,6,2024
20240356,2024/03/06,M,20230600,2110075008,,46,46,,S000525000,46,56,2024/03/06,38203.391,46,0,0,0,0,1,0,35,27,0,0,0,GM OPF,2024/18/06,0,0,,,2,46,S20240323,2024/21/06,5,,5,704,0,20240354,2110075008,1,,1,,,,,202400225,N,,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,830.51,9,3438.31,9,3438.31,0,0,6,2024
20240357,2024/04/06,M,20240072,9911039090,,1,1,,A000929235,1,2,2024/04/06,209500,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240290,2024/19/06,,,5,101,0,20240355,9911039090,1,,1,,,,,202400203,N,0,,,,2024/25/06,20240040,6,0,Y,09AOYPM8536P1ZK,9023,N,N,209500,9,18855,9,18855,0,0,,
20240358,2024/04/06,M,20240083,9911039089,,1,1,,Z000259021,1,4,2024/04/06,211000,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240291,2024/19/06,,,5,101,0,20240356,9911039089,1,,1,,,,,202400202,N,0,,,,2024/25/06,20240040,6,0,Y,09CEFPS5498F2ZT,9023,N,N,211000,9,18990,9,18990,0,0,,
20240359,2024/04/06,M,20240085,9911039091,,1,1,,G000925081,1,3,2024/04/06,210300,1,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/11/06,0,0,,,2,1,S20240292,2024/19/06,,,5,101,0,20240357,9911039091,1,,1,,,,,202400198,N,0,,,,2024/25/06,20240040,6,0,Y,09AANFG6351K2ZW,9023,N,N,210300,9,18927,9,18927,0,0,,
20240360,2024/04/06,M,20230062,2101787010,,3562,3562,,T001321011,3562,094/24-25,2024/23/05,,0,0,0,3562,0,0,0,0,0,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240358,2101787010,1,,2,,,,,0,,0,MASS OBSERVED 17.4202-17.8247GMS AGAINST SPECIFIED 17 GMS(MAX.).,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,14.94,0,0,0,0,5,2661.33,,
20240361,2024/04/06,M,20220318,2110071004,,65,65,,S000525000,65,57,2024/04/06,,0,0,0,65,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240359,2110071004,1,,1,,,,,0,,0,CADMIUM PLATING OBSERVED IN PLACE OF NICKLE PLATING.,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,133.9,9,783.32,9,783.32,0,0,,
20240362,2024/04/06,C,20240226,2101797628,,2500,2500,,0,2500,28,2024/03/06,22500,2500,0,0,0,0,500,0,0,0,0,0,0,GM OPF,2024/27/06,0,0,,,2,2500,S20240388,2024/05/07,,,5,919,0,20240360,2101797628,0,,1,,M/S AJANTA SOOT STORE KANPUR,,,0,,0,,,,2024/06/07,20240054,6,0,Y,09BRLPS0940N1Z4,5404,N,N,8.55,2.5,534.37,2.5,534.37,0,0,,
20240363,2024/05/06,M,20240049,2101126453,,1034,1034,,M000421005,1034,M/00293,2024/05/06,29273.0438,1022,0,12,0,0,33,0,34.59,29.65,0,0,0,GM OPF,2024/25/06,0,0,,,2,1022,S20240358,2024/28/06,,,5,214,0,20240362,2101126453,1,,1,,,,,202400241,N,0,,,,2024/01/07,20240049,6,0,Y,09AAACM9362J1Z2,5607,N,N,28.6428,6,1777,6,1777,0,0,5,2024
20240364,2024/05/06,M,20230430,2101787014,,76948,76948,,M000421005,76948,M/00294,2024/05/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240363,,1,,26,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,6.3619,2.5,12238.39,2.5,12238.39,0,0,,
20240365,2024/05/06,M,20240012,2101796970,,1357,1357,,M000421005,1357,M/00295,2024/05/06,46970,1342,0,15,0,0,42,0,34.61,28.74,0,0,0,GM OPF,2024/25/06,0,0,,,2,1342,S20240382,2024/05/07,,,5,118,0,20240364,2101796970,1,,1,,,,,202400240,N,0,,,,2024/06/07,20240054,6,0,Y,09AAACM9362J1Z2,5806,N,N,35,2.5,1187.38,2.5,1187.38,0,0,5,2024
20240366,2024/05/06,M,20240036,2101787002,,4037,4037,,M000421005,4037,M/00296,2024/05/06,45733.162,3995,0,42,0,0,135,0,34.64,23.75,0,0,0,GM OPF,2024/14/06,0,0,,,2,3995,S20240381,2024/05/07,,,5,316,0,20240365,2101787002,1,,1,,,,,202400216,N,0,,,,2024/06/07,20240054,6,0,Y,09AAACM9362J1Z2,5806,N,N,11.4476,2.5,1155.35,2.5,1155.35,0,0,5,2024
20240367,2024/05/06,M,20230553,2101786914,,8071,8071,,M000421005,8071,M/00298,2024/05/06,59966.055,7950,0,121,0,0,300,0,34.48,10.33,0,0,0,GM OPF,2024/02/07,0,0,,,2,7950,S20240396,2024/10/07,,,5,225,0,20240366,2101786914,1,,3,,,,,202400272,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,7.5429,2.5,1521.97,2.5,1521.97,0,0,5,2024
20240368,2024/05/06,M,20230390,2101126386,,11599,11599,,S009925009,11599,111,2024/05/06,,11424,0,175,0,0,117,0,34.47,20.2,0,0,0,"GM/OPF,KANPUR",2024/08/07,0,0,,,1,0,,,,,,,0,20240367,2101126386,1,,1,,,,,202400305,N,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,21.375,6,14875.72,6,14875.72,0,0,5,2024
20240369,2024/05/06,M,20230450,2101787010,,17998,17998,,S009925009,17998,112,2024/05/06,250448.0656,17278,0,720,0,0,480,0,33.6,20.81,0,0,0,GM OPF,2024/24/06,0,0,,,2,17278,S20240350,2024/27/06,,,5,613,0,20240368,2101787010,1,,8,,,,,202400239,N,0,,,,2024/27/06,20240045,6,0,Y,09ADWPK1340G1ZE,5806,N,N,14.4952,2.5,6522.12,2.5,6522.12,0,0,5,2024
20240370,2024/05/06,M,20230399,2103784280,,1210,1210,,S009925009,1210,113,2024/05/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240369,,1,,1,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,89.7143,2.5,2713.86,2.5,2713.86,0,0,,
20240371,2024/05/06,M,20230400,2103784280,,1445,1445,,V000921032,1445,85,2024/05/06,124702.877,1390,0,55,0,0,42,0,33.67,3.4,0,0,0,GM OPF,2024/02/07,0,0,,,2,1390,S20240404,2024/10/07,,,5,201,0,20240370,2103784280,1,,1,,,,,202400267,N,0,,,,,,,0,Y,09AANFV8115G1ZS,5806,N,N,89.7143,2.5,3240.93,2.5,3240.93,0,0,5,2024
20240372,2024/05/06,M,20240092,2101138459,,325.2,325.2,,V000921032,325.2,84,2024/05/06,56621,276.2,0,49,0,0,12,0,29.73,7.21,0,0,0,"GM/OPF,KANPUR",2024/02/07,0,0,,,2,276.2,SA20240028,2024/05/07,,,5,4803,0,20240371,2101138459,1,,4,,,,,202400262,N,0,,,,2024/06/07,20240054,6,0,Y,09AANFV8115G1ZS,5209,N,N,205,2.5,1666.65,2.5,1666.65,0,0,5,2024
20240375,2024/05/06,C,20240240,9911039111,,2000,2000,,0,2000,3,2024/04/06,7080,2000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/14/06,0,0,,,2,2000,S20240341,2024/24/06,,,5,101,0,20240361,9911039111,0,,1,,M/S A TO Z KANPUR,,,0,,0,,,,2024/25/06,20240041,24,0,Y,09AOYPM8536P1ZK,4821,N,N,3,9,540,9,540,0,0,,
20240373,2024/06/06,C,20240086,9911038648,,56,56,,0,56,020/24-25,2024/13/05,,56,0,0,0,0,5,0,0,0,0,0,0,GM OPF,2024/05/07,0,0,,,1,0,,,,,,,0,20240372,9911038648,0,,2,,M/S FIRST TECHNOLOGIES (INDIA) PVT.LTD.,,,0,,0,,,,,,,0,N,34AAFCS6978K1ZO,9607,N,N,190,0,0,0,0,12,1140,,
20240374,2024/06/06,C,20231410,2101626806,,145,145,,0,145,20,2024/05/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240373,,0,,1,,M/S CLASSIC FOAM INDUSTRIES KANPUR,,,0,,0,,,,,,,0,Y,09CXPK1726G2Z8,3917,N,N,28,9,365.4,9,365.4,0,0,,
20240376,2024/06/06,M,20230432,2101787012,,62621,62621,,M000421005,62621,306,2024/06/06,,61873,0,748,0,0,1890,0,34.58,18.77,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240374,2101787012,1,,21,,,,,202400302,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,4.4381,2.5,6947.96,2.5,6947.96,0,0,5,2024
20240377,2024/06/06,M,20240032,2101126455,,13477,13477,,M000421005,13477,307,2024/06/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240375,,1,,5,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,9.0625,6,7328.12,6,7328.12,0,0,,
20240378,2024/06/06,M,20230430,2101787014,,28000,28000,,M000421005,28000,309,2024/06/06,176440.9346,27734,0,266,0,0,840,0,34.67,14.86,0,0,0,GM OPF,2024/08/07,0,0,,,2,27734,S20240419,2024/11/07,,,5,606,0,20240376,2101787014,1,,10,,,,,202400304,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,6.3619,2.5,4453.33,2.5,4453.33,0,0,5,2024
20240379,2024/06/06,M,20220327,2101114156,,1051,1051,,T001321011,1051,104/24-25,2024/29/05,7332.4406,1033,0,18,0,0,9,0,34.4,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,1033,S20240357,2024/27/06,,,5,2611,0,20240377,2101114156,1,,1,,,,,202400238,N,0,,,,2024/28/06,20240046,6,0,N,27AAAFT1739P2ZP,5607,N,N,7.1,0,0,0,0,12,895.22,5,2024
20240380,2024/06/06,M,20230325,2101877053,,12004,12004,,T001321011,12004,099/24-25,2024/29/05,84200.5052,11788,0,216,0,0,360,0,34.37,9.3,0,0,0,GM OPF,2024/27/06,0,0,,,2,11788,S20240373,2024/02/07,,,5,212,0,20240379,2101877053,1,,5,,,,,202400253,N,0,,,,2024/02/07,20240051,6,0,N,27AAAFT1739P2ZP,5806,N,N,7.14,0,0,0,0,5,4287.17,5,2024
20240381,2024/06/06,M,20230396,2101797650,,4368,4368,,T001321011,4368,097/24-25,2024/29/05,,4298,0,70,0,0,84,0,34.44,12.58,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240380,2101797650,1,,7,,,,,202400295,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,29,0,0,0,0,5,6531.21,5,2024
20240382,2024/06/06,M,20230079,2101787013,,6587,6587,,T001321011,6587,098/24-25,2024/29/05,,0,0,0,6587,0,0,0,0,6.04,0,0,0,GM OPF,2024/06/07,0,0,,,1,0,,,,,,,0,20240381,2101787013,1,,3,,,,,0,,0,THICKNESS OBSERVED 0.65 TO 0.67MM AGAINST SPECIFIED 0.62MM (MAX.).,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,6.01,0,0,0,0,5,1979.39,,
20240383,2024/06/06,M,20230141,2010797691,,10874,10874,,T001321011,10874,102/24-25,2024/29/05,495153.6513,10461,0,413,0,0,309,0,33.67,8.31,0,0,0,GM OPF,2024/02/07,0,0,,,2,10461,S20240405,2024/10/07,,,5,421,0,20240378,2010797691,1,,2,,,,,202400268,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,47.33,0,0,0,0,5,25735.12,5,2024
20240384,2024/06/06,M,20230584,2101221264,,3879,3879,,T001321011,3879,100/24-25,2024/29/05,20154.3741,3813,0,66,0,0,120,0,34.4,1.8,0,0,0,GM OPF,2024/02/07,0,0,,,2,3813,S20240393,2024/10/07,,,5,824,0,20240382,2101221264,1,,1,,,,,202400271,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,5.29,0,0,0,0,5,1025.16,5,2024
20240385,2024/06/06,M,20230149,2101221372,,6777,6777,,T001321011,6777,101/24-25,2024/29/05,,6567,0,210,0,0,213,0,33.92,4.68,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240383,2101221372,1,,1,,,,,202400299,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,1.94,0,0,0,0,5,658.35,5,2024
20240386,2024/06/06,M,20230062,2101787010,,1298,1298,,T001321011,1298,103/24-25,2024/29/05,,0,0,0,1298,0,0,0,0,0,0,0,0,GM OPF,2024/27/06,0,0,,,1,0,,,,,,,0,20240384,2101787010,1,,1,,,,,0,,0,MASS OBSERVED 17.23-17.37 AGAINST SPECIFIED 17 GM(MAX).,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,14.94,0,0,0,0,5,969.79,,
20240387,2024/06/06,C,20240029,9911039099,,1,1,,0,1,8,2024/26/04,,1,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240385,9911039099,0,,1,,M/S MADHAV ENTERPRISES KANPUR,,,0,,0,,,,,,,0,Y,09AFTPT1474P1ZA,9403,N,N,7500,9,675,9,675,0,0,,
20240388,2024/07/06,M,20240018,9911039075,,1,1,,N000958102,1,8,2024/05/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240386,,1,,1,,,,,0,,0,,,,,,,0,Y,09IXFPS6577A1ZX,8462,N,N,162500,9,14625,9,14625,0,0,,
20240389,2024/07/06,M,20240035,2101116213,,21060,21060,,M000421005,21060,M/00314,2024/07/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240387,,1,,4,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5607,N,N,3.9821,6,5031.78,6,5031.78,0,0,,
20240390,2024/07/06,M,20230430,2101787014,,30000,30000,,M000421005,30000,M/00315,2024/07/06,188375.859,29610,0,390,0,0,900,0,34.55,11.31,0,0,0,GM OPF,2024/06/07,0,0,,,2,29610,S20240420,2024/11/07,,,5,607,0,20240388,2101787014,1,,10,,,,,202400290,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,6.3619,2.5,4771.43,2.5,4771.43,0,0,5,2024
20240391,2024/07/06,M,20230432,2101787012,,13619,13619,,M000421005,13619,M/00319,2024/07/06,59847.7785,13485,0,134,0,0,474,0,34.66,13.15,0,0,0,GM OPF,2024/02/07,0,0,,,2,13485,S20240397,2024/10/07,,,5,901,0,20240389,2101787012,1,,5,,,,,202400275,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,4.4381,2.5,1511.06,2.5,1511.06,0,0,5,2024
20240392,2024/07/06,C,20240157,801689171,,6000,6000,,0,6000,11,2024/07/06,12000,6000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/22/06,0,0,,,2,6000,S20240347,2024/25/06,,,5,3706,0,20240390,801689171,0,,1,,M/S-ANUSHKA ENTERPRISES,,,0,,0,,,,2024/26/06,20240042,24,0,Y,09CLXPK4843F1ZI,7318,N,N,1.6948,9,915,9,915,0,0,,
20240393,2024/07/06,M,20220117,2110069084,,1806,1806,,R000921112,1806,2337,2024/03/06,91457.1581,1067,0,135,171,433,27,0,20.68,0,0,0,0,"GM/OPF,KANPUR",2024/21/06,0,0,,,2,1067,SA20240026,2024/28/06,,,5,1203,0,20240391,2110069084,1,,3,,,,,202400232,N,0,QTY. 171 MTR REJECTED DUE TO MASS & THICKNESS FOUND NOT AS PER,SPECIFIED,,2024/01/07,20240049,6,0,N,03ATGPK7409JIZO,6005,N,N,85.7143,0,0,0,0,5,7740,5,2024
20240394,2024/07/06,M,20200012,2110069084,,330,330,,R000921112,330,2338,2024/03/06,,0,0,0,330,0,0,0,0,0,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240392,2110069084,1,,1,,,,,0,,0,LOT IS REJECTED DUE TO MASS OBSERVED 82.1-83.26 GSM,SPECIFIED IS 76 GSM MAX.,,,,,0,N,03ATGPK7409JIZO,6005,N,N,85.7143,0,0,0,0,5,1414.28,,
20240395,2024/07/06,C,20240162,9911038546,,400,400,,0,400,25,2024/05/06,9912,400,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/19/06,0,0,,,2,400,S20240385,2024/05/07,,,5,104,0,20240393,9911038546,0,,8,,M/S THE EASTERN PRESS,,,0,,0,,,,2024/06/07,20240055,24,0,Y,09AEBPT4814J2Z7,4820,N,N,21,9,756,9,756,0,0,,
20240396,2024/07/06,C,20240161,9911039121,,89,89,,0,89,26,2024/05/06,9976.9,89,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/19/06,0,0,,,2,89,S20240383,2024/05/07,,,5,101,0,20240394,9911039121,0,,4,,M/S EASTERN PRESS,,,0,,0,,,,2024/06/07,20240055,24,0,Y,09AEBPT4814J2Z7,4820,N,N,95,9,760.95,9,760.95,0,0,,
20240401,2024/07/06,H,20240065,9911038881,,30,30,,0,30,24-25/0177,2024/29/04,23718,30,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/20/06,0,0,,,2,30,S20240348,2024/25/06,,,5,103,0,0,9911038881,0,,0,,M/S RADHIKA PRINT TEX,,,0,,0,,,,2024/27/06,20240043,6,0,,,0,,,0,0,0,0,0,0,0,,
20240397,2024/08/06,M,20230395,2103784280,,8349,8349,,V004721006,8349,24-25/0202,2024/07/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240395,,1,,15,,,,,0,,0,,,,,,,0,Y,09AABCV1571F1ZE,5806,N,N,89.71,2.5,18724.72,2.5,18724.72,0,0,,
20240412,2024/08/06,M,20240086,9911039100,,6,6,,S000921433,6,INV/24-13,2024/28/05,,6,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240396,9911039100,1,,6,,,,,202400276,N,0,,,,,,,0,Y,09AUPPG5849Q1ZJ,9403,N,N,6100,9,2791.53,9,2791.53,0,0,,
20240413,2024/08/06,M,20240087,9911039097,,2,2,,S000921433,2,INV/24-14,2024/28/05,,2,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240397,9911039097,1,,2,,,,,202400277,N,0,,,,,,,0,Y,09AUPPG5849Q1ZJ,9403,N,N,41300,9,6300,9,6300,0,0,,
20240398,2024/10/06,M,20230263,2101222000,,26112,26112,,K001121010,26112,VP24250509,2024/30/05,9249465,25341,0,771,0,0,65,0,33.97,14.17,0,0,0,GM OPF,2024/08/07,0,0,,,2,25341,S20240427,2024/11/07,,,5,220,0,20240398,2101222000,1,,63,,,,,202400294,N,0,,,,,,,0,N,24AAACK2030M1ZV,5407,N,N,365,0,0,0,0,5,476544,5,2024
20240399,2024/10/06,M,20240079,2510025001,,552,552,,D000921029,552,24,2024/10/06,,552,0,0,0,0,10,0,35,30,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240399,2510025001,1,,1,,,,,202400301,N,0,,,,,,,0,Y,09AAJPD3615R1ZB,3919,N,N,6.3983,9,318,9,318,0,0,6,2024
20240400,2024/10/06,C,20240246,9911039142,,5,5,,0,5,4,2024/10/06,4071,5,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/13/06,0,0,,,2,5,S20240289,2024/19/06,,,5,101,0,20240400,9911039142,0,,5,,M/S-A TO Z,,,0,,0,,,,2024/25/06,20240041,24,0,Y,09AOYPM8536P1ZK,9209,N,N,690,9,310.5,9,310.5,0,0,,
20240407,2024/10/06,H,20240199,1035761010,,181,181,,0,181,31378,2024/17/05,16942.7765,181,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/21/06,0,0,,,2,181,S20240346,2024/25/06,,,5,3820,0,0,1035761010,0,,0,,M/S MAKHANPUR FILLING STN.,M/S VIKAS FILLING STN.,M/S BHAGWATI AUTO MOBILES & M/S SHYAM FILLING STN.,0,,0,,,,2024/27/06,20240043,6,0,,,0,,,0,0,0,0,0,0,0,,
20240402,2024/12/06,M,20230177,2101779994,,148,148,,V000921084,148,19,2024/12/06,,102,0,0,46,0,3,0,24.12,6.2,0,0,0,"GM/OPF,KANPUR",2024/05/07,0,0,,,1,0,,,,,,,0,20240403,2101779994,1,,3,,,,,202400286,N,0,QTY.46 KM REJECTED DUE TO DELIVERY PERIOD NOT EXTENDED FOR SAID QTY.,,,,,,0,Y,09ADDPN6913H1ZF,5204,N,N,700,2.5,2590,2.5,2590,0,0,6,2024
20240403,2024/12/06,M,20230519,2101726679,,8695,8695,,S009925009,8695,123,2024/11/06,35456.4,8442,0,253,0,0,60,0,33.98,20.9,0,0,0,GM OPF,2024/02/07,0,0,,,2,8442,S20240400,2024/10/07,,,5,219,0,20240401,2101726679,1,,1,,,,,202400270,N,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,4.2,6,2191.14,6,2191.14,0,0,6,2024
20240404,2024/12/06,M,20230470,2101221228,,588,588,,S013421001,588,Jun-24,2024/03/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240402,,1,,6,,,,,0,,0,,,,,,,0,N,27AAACS6430P1ZZ,5209,N,N,282.86,0,0,0,0,5,8316.08,,
20240405,2024/12/06,M,20230482,2110090003,,2,2,,S000525000,2,64,2024/12/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240404,,1,,2,,,,,0,,0,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,11500,9,2070,9,2070,0,0,,
20240406,2024/12/06,M,20230513,2110071001,,50,50,,S000525000,50,63,2024/12/06,,49,0,0,1,0,1,0,34.3,17.33,0,0,0,GM OPF,2024/06/07,0,0,,,1,0,,,,,,,0,20240405,2110071001,1,,1,,,,,202400289,N,,DUE TO POOR FINISH,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,1272,9,5724,9,5724,0,0,6,2024
20240410,2024/12/06,C,20231552,9911036491,,72,72,,0,72,29656,2024/27/03,5022,72,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/22/06,0,0,,,2,72,S20240345,2024/25/06,,,5,2401,0,20240406,9911036491,0,,72,,M/S OPF UNIT RUN CANTEEN,,,0,,0,,,,2024/26/06,20240042,24,0,Y,0,0,N,N,62.51,0,0,0,0,0,0,,
20240408,2024/13/06,M,20230233,2101221216,,304,304,,O000921013,304,MS/N/021,2024/06/06,,287,0,17,0,0,4,0,33.04,8.98,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240408,2101221216,1,,1,,,,,202400292,N,0,,,,,,,0,N,27AAACP3167G1ZH,5407,N,N,188.57,0,0,0,0,5,2866.26,6,2024
20240409,2024/13/06,M,20230358,2101221216,,3065.25,3065.25,,O000921013,3065.25,MS/N/022,2024/06/06,531625.9725,2819.25,0,95,151,0,20,0,32.19,13.96,0,0,0,"GM/OPF,KANPUR",2024/02/07,0,0,,,2,2819.25,S20240390,2024/05/07,,,5,3301,0,20240409,2101221216,1,,4,,,,,202400265,N,0,QTY. 151 MTR REJECTED DUE TO PICKS/DM OBSERVED 482 AGAINST SPECIFIED,520+/-5%,,2024/05/07,20240053,6,0,N,27AAACP3167G1ZH,5407,N,N,188.57,0,0,0,0,5,28900.71,6,2024
20240411,2024/13/06,M,20230445,2101777051,,577.25,577.25,,O000921013,577.25,MS/N/020,2024/06/06,283657.75,538.25,0,39,0,0,5,0,32.64,18.81,0,0,0,GM OPF,2024/26/06,0,0,,,2,538.25,S20240370,2024/02/07,,,5,224,0,20240407,2101777051,1,,1,,,,,202400247,N,0,,,,2024/02/07,20240051,6,0,N,27AAACP3167G1ZH,5407,N,N,527,0,0,0,0,5,15210.54,6,2024
20240414,2024/13/06,M,20230459,2110090007,,150,150,,N004821035,150,153/NPPL/,2024/13/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240410,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAACN4829R1ZR,8431,N,N,304.77,9,4114.4,9,4114.4,0,0,,
20240415,2024/13/06,M,20240048,2101787003,,776,776,,S000921431,776,645,2024/11/06,,0,0,0,776,0,0,0,0,0,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240411,2101787003,1,,1,,,,,0,,0,LOT REJECTED DUE TO THICKNESS OBSERVED 1.08-1.1MM AGAINST 3.0+/-.5MM,,,,,,0,N,07BFUPS9992H1Z7,8536,N,N,47.46,0,0,0,0,18,6628.88,,
20240416,2024/14/06,M,20230452,2110029008,,135,135,,S000525000,135,66,2024/14/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240412,,1,,1,,,,,0,,0,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,145,9,1761.75,9,1761.75,0,0,,
20240417,2024/14/06,M,20230582,2110071033,,16,16,,S000525000,16,67,2024/14/06,,0,0,0,16,0,0,0,0,20.03,0,0,0,GM OPF,2024/04/07,0,0,,,1,0,,,,,,,0,20240413,2110071033,1,,1,,,,,0,,,REJECTED DUE TO HARDNESS MORE THAN SPECIFIED 443 BHN AGAINST 201 -,255 BHN,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,1040,9,1497.6,9,1497.6,0,0,6,2024
20240418,2024/14/06,M,20230363,2010371350,,15,15,,K000921156,15,23,2024/06/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240414,,1,,1,,,,,0,,0,,,,,,,0,Y,09BZPPS3507P1ZF,8452,N,N,2732.15,6,2458.9,6,2458.9,0,0,,
20240419,2024/14/06,M,20230363,2010371353,,30,30,,K000921156,30,23,2024/06/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240415,,1,,1,,,,,0,,0,,,,,,,0,Y,09BZPPS3507P1ZF,8452,N,N,214.29,6,385.72,6,385.72,0,0,,
